[s],CH1[V]
1.2599E-02,-1.739E-02
1.2603E-02,-1.979E-02
1.2607E-02,-1.419E-02
1.2611E-02,-1.579E-02
1.2615E-02,-1.579E-02
1.2619E-02,-1.659E-02
1.2623E-02,-1.499E-02
1.2628E-02,-1.499E-02
1.2632E-02,-1.499E-02
1.2636E-02,-1.339E-02
1.2640E-02,-1.339E-02
1.2644E-02,-1.579E-02
1.2648E-02,-1.499E-02
1.2652E-02,-1.339E-02
1.2656E-02,-1.259E-02
1.2660E-02,-1.339E-02
1.2664E-02,-1.259E-02
1.2668E-02,-1.419E-02
1.2672E-02,-1.339E-02
1.2677E-02,-1.339E-02
1.2681E-02,-1.179E-02
1.2685E-02,-1.099E-02
1.2689E-02,-1.099E-02
1.2693E-02,-1.179E-02
1.2697E-02,-9.388E-03
1.2701E-02,-1.019E-02
1.2705E-02,-1.019E-02
1.2709E-02,-1.179E-02
1.2713E-02,-9.388E-03
1.2717E-02,-7.788E-03
1.2721E-02,-8.588E-03
1.2725E-02,-6.988E-03
1.2730E-02,-7.788E-03
1.2734E-02,-7.788E-03
1.2738E-02,-6.188E-03
1.2742E-02,-6.988E-03
1.2746E-02,-5.388E-03
1.2750E-02,-5.388E-03
1.2754E-02,-6.188E-03
1.2758E-02,-4.588E-03
1.2762E-02,-6.188E-03
1.2766E-02,-3.788E-03
1.2770E-02,-5.388E-03
1.2774E-02,-2.988E-03
1.2779E-02,-2.988E-03
1.2783E-02,-2.188E-03
1.2787E-02,-2.988E-03
1.2791E-02,-3.788E-03
1.2795E-02,-2.988E-03
1.2799E-02,-3.788E-03
1.2803E-02,-2.988E-03
1.2807E-02,-3.788E-03
1.2811E-02,-4.588E-03
1.2815E-02,-3.788E-03
1.2819E-02,-2.188E-03
1.2823E-02,-3.788E-03
1.2827E-02,-2.988E-03
1.2832E-02,-2.988E-03
1.2836E-02,-5.881E-04
1.2840E-02,-5.881E-04
1.2844E-02,2.119E-04
1.2848E-02,-5.881E-04
1.2852E-02,-5.881E-04
1.2856E-02,2.612E-03
1.2860E-02,1.012E-03
1.2864E-02,1.012E-03
1.2868E-02,1.012E-03
1.2872E-02,1.812E-03
1.2876E-02,1.812E-03
1.2881E-02,1.812E-03
1.2885E-02,1.812E-03
1.2889E-02,2.612E-03
1.2893E-02,1.812E-03
1.2897E-02,5.012E-03
1.2901E-02,4.212E-03
1.2905E-02,5.812E-03
1.2909E-02,4.212E-03
1.2913E-02,5.812E-03
1.2917E-02,5.012E-03
1.2921E-02,5.012E-03
1.2925E-02,8.212E-03
1.2929E-02,5.812E-03
1.2934E-02,6.612E-03
1.2938E-02,6.612E-03
1.2942E-02,6.612E-03
1.2946E-02,7.412E-03
1.2950E-02,7.412E-03
1.2954E-02,9.012E-03
1.2958E-02,9.012E-03
1.2962E-02,1.061E-02
1.2966E-02,1.061E-02
1.2970E-02,1.221E-02
1.2974E-02,1.141E-02
1.2978E-02,1.141E-02
1.2983E-02,1.141E-02
1.2987E-02,1.221E-02
1.2991E-02,1.301E-02
1.2995E-02,1.301E-02
1.2999E-02,1.301E-02
1.3003E-02,1.301E-02
1.3007E-02,1.381E-02
1.3011E-02,1.381E-02
1.3015E-02,1.301E-02
1.3019E-02,1.301E-02
1.3023E-02,1.461E-02
1.3027E-02,1.381E-02
1.3031E-02,1.541E-02
1.3036E-02,1.461E-02
1.3040E-02,1.461E-02
1.3044E-02,1.541E-02
1.3048E-02,1.461E-02
1.3052E-02,1.701E-02
1.3056E-02,1.621E-02
1.3060E-02,1.781E-02
1.3064E-02,1.621E-02
1.3068E-02,1.701E-02
1.3072E-02,1.701E-02
1.3076E-02,1.701E-02
1.3080E-02,1.701E-02
1.3085E-02,1.781E-02
1.3089E-02,1.781E-02
1.3093E-02,1.701E-02
1.3097E-02,1.781E-02
1.3101E-02,1.781E-02
1.3105E-02,1.781E-02
1.3109E-02,1.701E-02
1.3113E-02,1.861E-02
1.3117E-02,1.861E-02
1.3121E-02,1.781E-02
1.3125E-02,2.021E-02
1.3129E-02,1.861E-02
1.3133E-02,2.021E-02
1.3138E-02,1.701E-02
1.3142E-02,2.021E-02
1.3146E-02,1.941E-02
1.3150E-02,2.101E-02
1.3154E-02,1.941E-02
1.3158E-02,2.021E-02
1.3162E-02,2.101E-02
1.3166E-02,2.021E-02
1.3170E-02,2.101E-02
1.3174E-02,2.101E-02
1.3178E-02,2.101E-02
1.3182E-02,2.101E-02
1.3187E-02,2.021E-02
1.3191E-02,2.261E-02
1.3195E-02,2.021E-02
1.3199E-02,2.021E-02
1.3203E-02,1.941E-02
1.3207E-02,2.021E-02
1.3211E-02,2.021E-02
1.3215E-02,1.941E-02
1.3219E-02,2.021E-02
1.3223E-02,2.181E-02
1.3227E-02,2.101E-02
1.3231E-02,2.421E-02
1.3235E-02,2.181E-02
1.3240E-02,2.341E-02
1.3244E-02,2.181E-02
1.3248E-02,2.421E-02
1.3252E-02,2.581E-02
1.3256E-02,2.421E-02
1.3260E-02,2.421E-02
1.3264E-02,2.421E-02
1.3268E-02,2.501E-02
1.3272E-02,2.341E-02
1.3276E-02,2.341E-02
1.3280E-02,2.421E-02
1.3284E-02,2.421E-02
1.3289E-02,2.261E-02
1.3293E-02,2.261E-02
1.3297E-02,2.101E-02
1.3301E-02,2.341E-02
1.3305E-02,2.261E-02
1.3309E-02,2.341E-02
1.3313E-02,2.261E-02
1.3317E-02,2.501E-02
1.3321E-02,2.261E-02
1.3325E-02,2.421E-02
1.3329E-02,2.501E-02
1.3333E-02,2.661E-02
1.3337E-02,2.661E-02
1.3342E-02,2.421E-02
1.3346E-02,2.421E-02
1.3350E-02,2.581E-02
1.3354E-02,2.501E-02
1.3358E-02,2.421E-02
1.3362E-02,2.421E-02
1.3366E-02,2.421E-02
1.3370E-02,2.501E-02
1.3374E-02,2.421E-02
1.3378E-02,2.421E-02
1.3382E-02,2.501E-02
1.3386E-02,2.501E-02
1.3391E-02,2.421E-02
1.3395E-02,2.421E-02
1.3399E-02,2.421E-02
1.3403E-02,2.421E-02
1.3407E-02,2.261E-02
1.3411E-02,2.501E-02
1.3415E-02,2.181E-02
1.3419E-02,2.501E-02
1.3423E-02,2.501E-02
1.3427E-02,2.421E-02
1.3431E-02,2.421E-02
1.3435E-02,2.501E-02
1.3439E-02,2.341E-02
1.3444E-02,2.501E-02
1.3448E-02,2.661E-02
1.3452E-02,2.581E-02
1.3456E-02,2.581E-02
1.3460E-02,2.501E-02
1.3464E-02,2.501E-02
1.3468E-02,2.421E-02
1.3472E-02,2.341E-02
1.3476E-02,2.341E-02
1.3480E-02,2.421E-02
1.3484E-02,2.341E-02
1.3488E-02,2.181E-02
1.3493E-02,2.261E-02
1.3497E-02,2.261E-02
1.3501E-02,2.021E-02
1.3505E-02,2.101E-02
1.3509E-02,2.181E-02
1.3513E-02,2.181E-02
1.3517E-02,2.021E-02
1.3521E-02,2.101E-02
1.3525E-02,2.261E-02
1.3529E-02,2.101E-02
1.3533E-02,2.101E-02
1.3537E-02,2.181E-02
1.3541E-02,2.341E-02
1.3546E-02,2.261E-02
1.3550E-02,2.421E-02
1.3554E-02,2.181E-02
1.3558E-02,2.101E-02
1.3562E-02,2.341E-02
1.3566E-02,2.181E-02
1.3570E-02,2.101E-02
1.3574E-02,2.101E-02
1.3578E-02,2.101E-02
1.3582E-02,2.101E-02
1.3586E-02,1.861E-02
1.3590E-02,1.941E-02
1.3595E-02,2.021E-02
1.3599E-02,1.861E-02
1.3603E-02,1.701E-02
1.3607E-02,1.861E-02
1.3611E-02,1.781E-02
1.3615E-02,1.621E-02
1.3619E-02,1.701E-02
1.3623E-02,1.861E-02
1.3627E-02,1.541E-02
1.3631E-02,1.781E-02
1.3635E-02,1.621E-02
1.3639E-02,1.781E-02
1.3643E-02,1.701E-02
1.3648E-02,2.021E-02
1.3652E-02,1.781E-02
1.3656E-02,1.701E-02
1.3660E-02,1.941E-02
1.3664E-02,1.781E-02
1.3668E-02,1.781E-02
1.3672E-02,1.781E-02
1.3676E-02,1.781E-02
1.3680E-02,1.701E-02
1.3684E-02,1.541E-02
1.3688E-02,1.621E-02
1.3692E-02,1.781E-02
1.3697E-02,1.701E-02
1.3701E-02,1.621E-02
1.3705E-02,1.461E-02
1.3709E-02,1.621E-02
1.3713E-02,1.461E-02
1.3717E-02,1.461E-02
1.3721E-02,1.381E-02
1.3725E-02,1.461E-02
1.3729E-02,1.461E-02
1.3733E-02,1.301E-02
1.3737E-02,1.301E-02
1.3741E-02,1.381E-02
1.3745E-02,1.221E-02
1.3750E-02,1.461E-02
1.3754E-02,1.221E-02
1.3758E-02,1.381E-02
1.3762E-02,1.301E-02
1.3766E-02,1.301E-02
1.3770E-02,1.301E-02
1.3774E-02,1.541E-02
1.3778E-02,1.381E-02
1.3782E-02,1.221E-02
1.3786E-02,1.381E-02
1.3790E-02,1.301E-02
1.3794E-02,1.301E-02
1.3799E-02,1.301E-02
1.3803E-02,1.221E-02
1.3807E-02,1.141E-02
1.3811E-02,1.141E-02
1.3815E-02,1.221E-02
1.3819E-02,1.061E-02
1.3823E-02,1.061E-02
1.3827E-02,1.061E-02
1.3831E-02,9.812E-03
1.3835E-02,1.061E-02
1.3839E-02,8.212E-03
1.3843E-02,7.412E-03
1.3847E-02,7.412E-03
1.3852E-02,8.212E-03
1.3856E-02,7.412E-03
1.3860E-02,7.412E-03
1.3864E-02,6.612E-03
1.3868E-02,6.612E-03
1.3872E-02,6.612E-03
1.3876E-02,7.412E-03
1.3880E-02,6.612E-03
1.3884E-02,5.012E-03
1.3888E-02,4.212E-03
1.3892E-02,4.212E-03
1.3896E-02,4.212E-03
1.3901E-02,5.812E-03
1.3905E-02,4.212E-03
1.3909E-02,5.012E-03
1.3913E-02,4.212E-03
1.3917E-02,4.212E-03
1.3921E-02,3.412E-03
1.3925E-02,1.012E-03
1.3929E-02,1.812E-03
1.3933E-02,1.812E-03
1.3937E-02,1.812E-03
1.3941E-02,1.012E-03
1.3945E-02,1.012E-03
1.3949E-02,1.012E-03
1.3954E-02,-5.881E-04
1.3958E-02,-1.388E-03
1.3962E-02,-5.881E-04
1.3966E-02,-1.388E-03
1.3970E-02,-5.881E-04
1.3974E-02,-2.988E-03
1.3978E-02,-2.988E-03
1.3982E-02,-2.188E-03
1.3986E-02,-4.588E-03
1.3990E-02,-2.988E-03
1.3994E-02,-5.388E-03
1.3998E-02,-2.988E-03
1.4003E-02,-6.188E-03
1.4007E-02,-5.388E-03
1.4011E-02,-4.588E-03
1.4015E-02,-7.788E-03
1.4019E-02,-6.188E-03
1.4023E-02,-7.788E-03
1.4027E-02,-8.588E-03
1.4031E-02,-8.588E-03
1.4035E-02,-8.588E-03
1.4039E-02,-9.388E-03
1.4043E-02,-1.019E-02
1.4047E-02,-1.099E-02
1.4051E-02,-1.179E-02
1.4056E-02,-1.259E-02
1.4060E-02,-1.339E-02
1.4064E-02,-1.179E-02
1.4068E-02,-1.179E-02
1.4072E-02,-1.259E-02
1.4076E-02,-1.019E-02
1.4080E-02,-1.339E-02
1.4084E-02,-1.419E-02
1.4088E-02,-1.339E-02
1.4092E-02,-1.339E-02
1.4096E-02,-1.419E-02
1.4100E-02,-1.419E-02
1.4105E-02,-1.419E-02
1.4109E-02,-1.659E-02
1.4113E-02,-1.499E-02
1.4117E-02,-1.659E-02
1.4121E-02,-1.579E-02
1.4125E-02,-1.659E-02
1.4129E-02,-1.819E-02
1.4133E-02,-1.739E-02
1.4137E-02,-1.739E-02
1.4141E-02,-1.819E-02
1.4145E-02,-1.819E-02
1.4149E-02,-1.899E-02
1.4153E-02,-1.899E-02
1.4158E-02,-2.139E-02
1.4162E-02,-1.979E-02
1.4166E-02,-2.059E-02
1.4170E-02,-1.819E-02
1.4174E-02,-1.899E-02
1.4178E-02,-1.899E-02
1.4182E-02,-1.899E-02
1.4186E-02,-2.139E-02
1.4190E-02,-2.059E-02
1.4194E-02,-2.059E-02
1.4198E-02,-2.059E-02
1.4202E-02,-2.059E-02
1.4207E-02,-2.299E-02
1.4211E-02,-1.979E-02
1.4215E-02,-2.059E-02
1.4219E-02,-2.139E-02
1.4223E-02,-2.379E-02
1.4227E-02,-2.219E-02
1.4231E-02,-2.219E-02
1.4235E-02,-2.459E-02
1.4239E-02,-2.299E-02
1.4243E-02,-2.459E-02
1.4247E-02,-2.299E-02
1.4251E-02,-2.459E-02
1.4255E-02,-2.379E-02
1.4260E-02,-2.299E-02
1.4264E-02,-2.219E-02
1.4268E-02,-2.379E-02
1.4272E-02,-2.379E-02
1.4276E-02,-2.299E-02
1.4280E-02,-2.379E-02
1.4284E-02,-2.379E-02
1.4288E-02,-2.379E-02
1.4292E-02,-2.299E-02
1.4296E-02,-2.459E-02
1.4300E-02,-2.459E-02
1.4304E-02,-2.619E-02
1.4309E-02,-2.699E-02
1.4313E-02,-2.619E-02
1.4317E-02,-2.539E-02
1.4321E-02,-2.379E-02
1.4325E-02,-2.139E-02
1.4329E-02,-1.899E-02
1.4333E-02,-2.219E-02
1.4337E-02,-2.059E-02
1.4341E-02,-2.139E-02
1.4345E-02,-2.059E-02
1.4349E-02,-2.139E-02
1.4353E-02,-2.299E-02
1.4357E-02,-2.059E-02
1.4362E-02,-2.299E-02
1.4366E-02,-2.139E-02
1.4370E-02,-2.379E-02
1.4374E-02,-2.299E-02
1.4378E-02,-2.219E-02
1.4382E-02,-2.299E-02
1.4386E-02,-2.219E-02
1.4390E-02,-2.299E-02
1.4394E-02,-2.139E-02
1.4398E-02,-2.299E-02
1.4402E-02,-2.139E-02
1.4406E-02,-2.299E-02
1.4411E-02,-2.299E-02
1.4415E-02,-2.459E-02
1.4419E-02,-2.299E-02
1.4423E-02,-2.379E-02
1.4427E-02,-2.379E-02
1.4431E-02,-2.219E-02
1.4435E-02,-2.219E-02
1.4439E-02,-2.379E-02
1.4443E-02,-2.299E-02
1.4447E-02,-2.379E-02
1.4451E-02,-2.379E-02
1.4455E-02,-2.219E-02
1.4459E-02,-2.459E-02
1.4464E-02,-2.379E-02
1.4468E-02,-2.379E-02
1.4472E-02,-2.379E-02
1.4476E-02,-2.299E-02
1.4480E-02,-2.539E-02
1.4484E-02,-2.379E-02
1.4488E-02,-2.379E-02
1.4492E-02,-2.219E-02
1.4496E-02,-2.539E-02
1.4500E-02,-2.379E-02
1.4504E-02,-2.299E-02
1.4508E-02,-2.299E-02
1.4513E-02,-2.299E-02
1.4517E-02,-2.299E-02
1.4521E-02,-2.459E-02
1.4525E-02,-2.539E-02
1.4529E-02,-2.379E-02
1.4533E-02,-2.539E-02
1.4537E-02,-2.299E-02
1.4541E-02,-2.299E-02
1.4545E-02,-2.379E-02
1.4549E-02,-2.459E-02
1.4553E-02,-2.379E-02
1.4557E-02,-2.299E-02
1.4561E-02,-2.299E-02
1.4566E-02,-2.379E-02
1.4570E-02,-2.379E-02
1.4574E-02,-2.219E-02
1.4578E-02,-2.299E-02
1.4582E-02,-2.219E-02
1.4586E-02,-2.139E-02
1.4590E-02,-2.219E-02
1.4594E-02,-2.139E-02
1.4598E-02,-1.979E-02
1.4602E-02,-2.219E-02
1.4606E-02,-2.379E-02
1.4610E-02,-2.299E-02
1.4615E-02,-2.139E-02
1.4619E-02,-2.139E-02
1.4623E-02,-2.219E-02
1.4627E-02,-2.219E-02
1.4631E-02,-1.979E-02
1.4635E-02,-2.139E-02
1.4639E-02,-2.139E-02
1.4643E-02,-2.139E-02
1.4647E-02,-2.299E-02
1.4651E-02,-2.139E-02
1.4655E-02,-2.059E-02
1.4659E-02,-2.059E-02
1.4663E-02,-2.059E-02
1.4668E-02,-1.739E-02
1.4672E-02,-1.979E-02
1.4676E-02,-1.899E-02
1.4680E-02,-1.899E-02
1.4684E-02,-1.819E-02
1.4688E-02,-1.899E-02
1.4692E-02,-1.739E-02
1.4696E-02,-1.899E-02
1.4700E-02,-1.979E-02
1.4704E-02,-1.899E-02
1.4708E-02,-1.739E-02
1.4712E-02,-1.819E-02
1.4717E-02,-1.739E-02
1.4721E-02,-1.739E-02
1.4725E-02,-1.739E-02
1.4729E-02,-1.659E-02
1.4733E-02,-1.579E-02
1.4737E-02,-1.739E-02
1.4741E-02,-1.739E-02
1.4745E-02,-1.579E-02
1.4749E-02,-1.659E-02
1.4753E-02,-1.499E-02
1.4757E-02,-1.659E-02
1.4761E-02,-1.579E-02
1.4765E-02,-1.739E-02
1.4770E-02,-1.499E-02
1.4774E-02,-1.499E-02
1.4778E-02,-1.579E-02
1.4782E-02,-1.499E-02
1.4786E-02,-1.499E-02
1.4790E-02,-1.339E-02
1.4794E-02,-1.419E-02
1.4798E-02,-1.259E-02
1.4802E-02,-1.179E-02
1.4806E-02,-1.099E-02
1.4810E-02,-1.259E-02
1.4814E-02,-1.259E-02
1.4819E-02,-1.259E-02
1.4823E-02,-1.099E-02
1.4827E-02,-1.099E-02
1.4831E-02,-1.019E-02
1.4835E-02,-1.019E-02
1.4839E-02,-1.099E-02
1.4843E-02,-1.019E-02
1.4847E-02,-9.388E-03
1.4851E-02,-1.019E-02
1.4855E-02,-8.588E-03
1.4859E-02,-8.588E-03
1.4863E-02,-8.588E-03
1.4867E-02,-6.988E-03
1.4872E-02,-6.988E-03
1.4876E-02,-7.788E-03
1.4880E-02,-5.388E-03
1.4884E-02,-7.788E-03
1.4888E-02,-5.388E-03
1.4892E-02,-5.388E-03
1.4896E-02,-4.588E-03
1.4900E-02,-5.388E-03
1.4904E-02,-3.788E-03
1.4908E-02,-2.188E-03
1.4912E-02,-5.388E-03
1.4916E-02,-5.388E-03
1.4921E-02,-2.988E-03
1.4925E-02,-2.188E-03
1.4929E-02,-2.988E-03
1.4933E-02,-2.988E-03
1.4937E-02,-1.388E-03
1.4941E-02,-1.388E-03
1.4945E-02,-1.388E-03
1.4949E-02,-1.388E-03
1.4953E-02,-2.188E-03
1.4957E-02,2.119E-04
1.4961E-02,-2.188E-03
1.4965E-02,-1.388E-03
1.4969E-02,-2.988E-03
1.4974E-02,2.119E-04
1.4978E-02,-2.188E-03
1.4982E-02,-5.881E-04
1.4986E-02,-1.388E-03
1.4990E-02,-5.881E-04
1.4994E-02,-5.881E-04
1.4998E-02,1.012E-03
1.5002E-02,2.119E-04
1.5006E-02,4.212E-03
1.5010E-02,1.812E-03
1.5014E-02,1.812E-03
1.5018E-02,1.812E-03
1.5023E-02,3.412E-03
1.5027E-02,4.212E-03
1.5031E-02,4.212E-03
1.5035E-02,5.812E-03
1.5039E-02,6.612E-03
1.5043E-02,5.012E-03
1.5047E-02,6.612E-03
1.5051E-02,8.212E-03
1.5055E-02,5.812E-03
1.5059E-02,6.612E-03
1.5063E-02,7.412E-03
1.5067E-02,6.612E-03
1.5071E-02,6.612E-03
1.5076E-02,8.212E-03
1.5080E-02,7.412E-03
1.5084E-02,7.412E-03
1.5088E-02,7.412E-03
1.5092E-02,9.012E-03
1.5096E-02,8.212E-03
1.5100E-02,1.061E-02
1.5104E-02,1.061E-02
1.5108E-02,1.141E-02
1.5112E-02,1.141E-02
1.5116E-02,1.141E-02
1.5120E-02,1.221E-02
1.5125E-02,1.301E-02
1.5129E-02,1.141E-02
1.5133E-02,1.381E-02
1.5137E-02,1.301E-02
1.5141E-02,1.381E-02
1.5145E-02,1.141E-02
1.5149E-02,1.301E-02
1.5153E-02,1.381E-02
1.5157E-02,1.461E-02
1.5161E-02,1.381E-02
1.5165E-02,1.381E-02
1.5169E-02,1.381E-02
1.5173E-02,1.541E-02
1.5178E-02,1.541E-02
1.5182E-02,1.461E-02
1.5186E-02,1.541E-02
1.5190E-02,1.541E-02
1.5194E-02,1.541E-02
1.5198E-02,1.541E-02
1.5202E-02,1.621E-02
1.5206E-02,1.621E-02
1.5210E-02,1.701E-02
1.5214E-02,1.541E-02
1.5218E-02,1.701E-02
1.5222E-02,1.701E-02
1.5227E-02,1.621E-02
1.5231E-02,1.941E-02
1.5235E-02,1.701E-02
1.5239E-02,1.781E-02
1.5243E-02,1.781E-02
1.5247E-02,1.941E-02
1.5251E-02,1.781E-02
1.5255E-02,1.781E-02
1.5259E-02,1.781E-02
1.5263E-02,1.861E-02
1.5267E-02,1.781E-02
1.5271E-02,1.861E-02
1.5275E-02,1.781E-02
1.5280E-02,2.021E-02
1.5284E-02,1.861E-02
1.5288E-02,1.781E-02
1.5292E-02,1.941E-02
1.5296E-02,2.021E-02
1.5300E-02,2.021E-02
1.5304E-02,1.861E-02
1.5308E-02,2.021E-02
1.5312E-02,2.021E-02
1.5316E-02,2.101E-02
1.5320E-02,2.101E-02
1.5324E-02,2.341E-02
1.5329E-02,2.181E-02
1.5333E-02,2.181E-02
1.5337E-02,2.101E-02
1.5341E-02,2.181E-02
1.5345E-02,2.261E-02
1.5349E-02,2.261E-02
1.5353E-02,2.181E-02
1.5357E-02,2.101E-02
1.5361E-02,2.021E-02
1.5365E-02,2.101E-02
1.5369E-02,2.101E-02
1.5373E-02,2.021E-02
1.5377E-02,2.261E-02
1.5382E-02,2.101E-02
1.5386E-02,2.261E-02
1.5390E-02,2.261E-02
1.5394E-02,2.261E-02
1.5398E-02,2.421E-02
1.5402E-02,2.261E-02
1.5406E-02,2.421E-02
1.5410E-02,2.341E-02
1.5414E-02,2.421E-02
1.5418E-02,2.421E-02
1.5422E-02,2.341E-02
1.5426E-02,2.261E-02
1.5431E-02,2.501E-02
1.5435E-02,2.421E-02
1.5439E-02,2.341E-02
1.5443E-02,2.261E-02
1.5447E-02,2.341E-02
1.5451E-02,2.501E-02
1.5455E-02,2.501E-02
1.5459E-02,2.181E-02
1.5463E-02,2.021E-02
1.5467E-02,2.261E-02
1.5471E-02,2.341E-02
1.5475E-02,2.421E-02
1.5479E-02,2.421E-02
1.5484E-02,2.341E-02
1.5488E-02,2.501E-02
1.5492E-02,2.421E-02
1.5496E-02,2.501E-02
1.5500E-02,2.581E-02
1.5504E-02,2.581E-02
1.5508E-02,2.661E-02
1.5512E-02,2.421E-02
1.5516E-02,2.661E-02
1.5520E-02,2.581E-02
1.5524E-02,2.581E-02
1.5528E-02,2.421E-02
1.5533E-02,2.581E-02
1.5537E-02,2.421E-02
1.5541E-02,2.421E-02
1.5545E-02,2.341E-02
1.5549E-02,2.421E-02
1.5553E-02,2.421E-02
1.5557E-02,2.421E-02
1.5561E-02,2.181E-02
1.5565E-02,2.181E-02
1.5569E-02,2.261E-02
1.5573E-02,2.341E-02
1.5577E-02,2.341E-02
1.5581E-02,2.181E-02
1.5586E-02,2.341E-02
1.5590E-02,2.261E-02
1.5594E-02,2.421E-02
1.5598E-02,2.421E-02
1.5602E-02,2.261E-02
1.5606E-02,2.501E-02
1.5610E-02,2.501E-02
1.5614E-02,2.501E-02
1.5618E-02,2.501E-02
1.5622E-02,2.581E-02
1.5626E-02,2.421E-02
1.5630E-02,2.421E-02
1.5635E-02,2.421E-02
1.5639E-02,2.261E-02
1.5643E-02,2.101E-02
1.5647E-02,2.341E-02
1.5651E-02,2.181E-02
1.5655E-02,2.181E-02
1.5659E-02,2.181E-02
1.5663E-02,2.101E-02
1.5667E-02,2.101E-02
1.5671E-02,2.261E-02
1.5675E-02,2.101E-02
1.5679E-02,2.101E-02
1.5683E-02,2.101E-02
1.5688E-02,2.181E-02
1.5692E-02,2.021E-02
1.5696E-02,1.861E-02
1.5700E-02,2.021E-02
1.5704E-02,2.181E-02
1.5708E-02,2.101E-02
1.5712E-02,2.181E-02
1.5716E-02,2.181E-02
1.5720E-02,2.101E-02
1.5724E-02,2.181E-02
1.5728E-02,2.181E-02
1.5732E-02,2.181E-02
1.5737E-02,2.181E-02
1.5741E-02,1.941E-02
1.5745E-02,2.021E-02
1.5749E-02,1.941E-02
1.5753E-02,1.861E-02
1.5757E-02,1.781E-02
1.5761E-02,1.781E-02
1.5765E-02,1.781E-02
1.5769E-02,1.781E-02
1.5773E-02,1.701E-02
1.5777E-02,1.621E-02
1.5781E-02,1.701E-02
1.5785E-02,1.701E-02
1.5790E-02,1.621E-02
1.5794E-02,1.701E-02
1.5798E-02,1.781E-02
1.5802E-02,1.541E-02
1.5806E-02,1.621E-02
1.5810E-02,1.701E-02
1.5814E-02,1.461E-02
1.5818E-02,1.541E-02
1.5822E-02,1.701E-02
1.5826E-02,1.621E-02
1.5830E-02,1.621E-02
1.5834E-02,1.701E-02
1.5839E-02,1.621E-02
1.5843E-02,1.621E-02
1.5847E-02,1.621E-02
1.5851E-02,1.541E-02
1.5855E-02,1.701E-02
1.5859E-02,1.621E-02
1.5863E-02,1.621E-02
1.5867E-02,1.541E-02
1.5871E-02,1.381E-02
1.5875E-02,1.541E-02
1.5879E-02,1.461E-02
1.5883E-02,1.301E-02
1.5887E-02,1.301E-02
1.5892E-02,1.381E-02
1.5896E-02,1.221E-02
1.5900E-02,1.381E-02
1.5904E-02,1.221E-02
1.5908E-02,1.141E-02
1.5912E-02,1.221E-02
1.5916E-02,1.301E-02
1.5920E-02,1.141E-02
1.5924E-02,1.301E-02
1.5928E-02,1.541E-02
1.5932E-02,1.221E-02
1.5936E-02,1.061E-02
1.5941E-02,1.221E-02
1.5945E-02,1.141E-02
1.5949E-02,1.141E-02
1.5953E-02,9.012E-03
1.5957E-02,9.812E-03
1.5961E-02,1.141E-02
1.5965E-02,9.012E-03
1.5969E-02,9.012E-03
1.5973E-02,8.212E-03
1.5977E-02,8.212E-03
1.5981E-02,9.812E-03
1.5985E-02,8.212E-03
1.5989E-02,8.212E-03
1.5994E-02,9.012E-03
1.5998E-02,8.212E-03
1.6002E-02,6.612E-03
1.6006E-02,6.612E-03
1.6010E-02,6.612E-03
1.6014E-02,4.212E-03
1.6018E-02,5.012E-03
1.6022E-02,4.212E-03
1.6026E-02,6.612E-03
1.6030E-02,5.012E-03
1.6034E-02,5.012E-03
1.6038E-02,5.012E-03
1.6043E-02,3.412E-03
1.6047E-02,5.012E-03
1.6051E-02,3.412E-03
1.6055E-02,4.212E-03
1.6059E-02,2.612E-03
1.6063E-02,2.612E-03
1.6067E-02,1.012E-03
1.6071E-02,2.119E-04
1.6075E-02,2.119E-04
1.6079E-02,2.119E-04
1.6083E-02,2.119E-04
1.6087E-02,-1.388E-03
1.6091E-02,-5.881E-04
1.6096E-02,2.119E-04
1.6100E-02,-5.881E-04
1.6104E-02,-2.188E-03
1.6108E-02,-2.188E-03
1.6112E-02,-2.188E-03
1.6116E-02,-4.588E-03
1.6120E-02,-2.988E-03
1.6124E-02,-3.788E-03
1.6128E-02,-3.788E-03
1.6132E-02,-5.388E-03
1.6136E-02,-5.388E-03
1.6140E-02,-5.388E-03
1.6145E-02,-6.188E-03
1.6149E-02,-5.388E-03
1.6153E-02,-7.788E-03
1.6157E-02,-8.588E-03
1.6161E-02,-8.588E-03
1.6165E-02,-6.988E-03
1.6169E-02,-6.988E-03
1.6173E-02,-8.588E-03
1.6177E-02,-1.019E-02
1.6181E-02,-9.388E-03
1.6185E-02,-1.019E-02
1.6189E-02,-1.099E-02
1.6193E-02,-1.099E-02
1.6198E-02,-1.259E-02
1.6202E-02,-1.419E-02
1.6206E-02,-1.499E-02
1.6210E-02,-1.499E-02
1.6214E-02,-1.419E-02
1.6218E-02,-1.499E-02
1.6222E-02,-1.419E-02
1.6226E-02,-1.419E-02
1.6230E-02,-1.579E-02
1.6234E-02,-1.499E-02
1.6238E-02,-1.499E-02
1.6242E-02,-1.579E-02
1.6247E-02,-1.659E-02
1.6251E-02,-1.739E-02
1.6255E-02,-1.819E-02
1.6259E-02,-1.819E-02
1.6263E-02,-1.899E-02
1.6267E-02,-1.819E-02
1.6271E-02,-1.659E-02
1.6275E-02,-1.739E-02
1.6279E-02,-1.819E-02
1.6283E-02,-1.899E-02
1.6287E-02,-1.819E-02
1.6291E-02,-1.899E-02
1.6295E-02,-2.059E-02
1.6300E-02,-2.219E-02
