[s],CH1[V]
-1.6565E-03,3.400E+00
-1.6524E-03,3.400E+00
-1.6483E-03,3.400E+00
-1.6442E-03,3.400E+00
-1.6402E-03,3.480E+00
-1.6361E-03,3.480E+00
-1.6320E-03,3.400E+00
-1.6279E-03,3.480E+00
-1.6238E-03,3.480E+00
-1.6198E-03,3.480E+00
-1.6157E-03,3.480E+00
-1.6116E-03,3.480E+00
-1.6075E-03,3.480E+00
-1.6034E-03,3.400E+00
-1.5994E-03,3.480E+00
-1.5953E-03,3.400E+00
-1.5912E-03,3.400E+00
-1.5871E-03,3.480E+00
-1.5830E-03,3.480E+00
-1.5790E-03,3.480E+00
-1.5749E-03,3.480E+00
-1.5708E-03,3.480E+00
-1.5667E-03,3.480E+00
-1.5626E-03,3.480E+00
-1.5586E-03,3.400E+00
-1.5545E-03,3.480E+00
-1.5504E-03,3.480E+00
-1.5463E-03,3.400E+00
-1.5422E-03,3.480E+00
-1.5382E-03,3.480E+00
-1.5341E-03,3.480E+00
-1.5300E-03,3.400E+00
-1.5259E-03,3.480E+00
-1.5218E-03,3.480E+00
-1.5178E-03,3.480E+00
-1.5137E-03,3.480E+00
-1.5096E-03,3.480E+00
-1.5055E-03,3.480E+00
-1.5014E-03,3.480E+00
-1.4974E-03,3.480E+00
-1.4933E-03,3.480E+00
-1.4892E-03,3.400E+00
-1.4851E-03,3.400E+00
-1.4810E-03,3.400E+00
-1.4770E-03,3.480E+00
-1.4729E-03,3.400E+00
-1.4688E-03,3.400E+00
-1.4647E-03,3.400E+00
-1.4606E-03,3.400E+00
-1.4566E-03,3.320E+00
-1.4525E-03,3.400E+00
-1.4484E-03,3.400E+00
-1.4443E-03,3.240E+00
-1.4402E-03,3.320E+00
-1.4362E-03,3.320E+00
-1.4321E-03,3.160E+00
-1.4280E-03,3.240E+00
-1.4239E-03,3.240E+00
-1.4198E-03,3.080E+00
-1.4158E-03,3.080E+00
-1.4117E-03,3.080E+00
-1.4076E-03,3.160E+00
-1.4035E-03,2.920E+00
-1.3994E-03,3.000E+00
-1.3954E-03,3.080E+00
-1.3913E-03,3.080E+00
-1.3872E-03,3.160E+00
-1.3831E-03,3.000E+00
-1.3790E-03,3.160E+00
-1.3750E-03,3.000E+00
-1.3709E-03,2.920E+00
-1.3668E-03,3.000E+00
-1.3627E-03,2.920E+00
-1.3586E-03,2.920E+00
-1.3546E-03,2.840E+00
-1.3505E-03,2.680E+00
-1.3464E-03,2.840E+00
-1.3423E-03,2.680E+00
-1.3382E-03,2.760E+00
-1.3342E-03,2.600E+00
-1.3301E-03,2.840E+00
-1.3260E-03,2.840E+00
-1.3219E-03,2.920E+00
-1.3178E-03,2.760E+00
-1.3138E-03,2.440E+00
-1.3097E-03,2.520E+00
-1.3056E-03,2.520E+00
-1.3015E-03,2.200E+00
-1.2974E-03,2.920E+00
-1.2934E-03,2.360E+00
-1.2893E-03,1.880E+00
-1.2852E-03,2.200E+00
-1.2811E-03,2.840E+00
-1.2770E-03,2.280E+00
-1.2730E-03,1.880E+00
-1.2689E-03,2.120E+00
-1.2648E-03,2.120E+00
-1.2607E-03,2.120E+00
-1.2566E-03,1.960E+00
-1.2526E-03,1.880E+00
-1.2485E-03,2.280E+00
-1.2444E-03,1.960E+00
-1.2403E-03,1.800E+00
-1.2362E-03,1.880E+00
-1.2322E-03,1.960E+00
-1.2281E-03,2.120E+00
-1.2240E-03,1.800E+00
-1.2199E-03,1.720E+00
-1.2158E-03,1.800E+00
-1.2118E-03,1.640E+00
-1.2077E-03,1.480E+00
-1.2036E-03,1.640E+00
-1.1995E-03,1.480E+00
-1.1954E-03,1.560E+00
-1.1914E-03,1.240E+00
-1.1873E-03,1.800E+00
-1.1832E-03,1.080E+00
-1.1791E-03,1.080E+00
-1.1750E-03,1.080E+00
-1.1710E-03,1.240E+00
-1.1669E-03,1.160E+00
-1.1628E-03,8.400E-01
-1.1587E-03,1.000E+00
-1.1546E-03,1.240E+00
-1.1506E-03,1.240E+00
-1.1465E-03,9.200E-01
-1.1424E-03,9.200E-01
-1.1383E-03,8.400E-01
-1.1342E-03,1.160E+00
-1.1302E-03,6.000E-01
-1.1261E-03,4.400E-01
-1.1220E-03,6.800E-01
-1.1179E-03,9.200E-01
-1.1138E-03,5.200E-01
-1.1098E-03,4.400E-01
-1.1057E-03,5.200E-01
-1.1016E-03,5.200E-01
-1.0975E-03,5.200E-01
-1.0934E-03,3.600E-01
-1.0894E-03,6.000E-01
-1.0853E-03,5.200E-01
-1.0812E-03,6.000E-01
-1.0771E-03,-4.000E-02
-1.0730E-03,4.000E-02
-1.0690E-03,-4.000E-02
-1.0649E-03,1.200E-01
-1.0608E-03,4.000E-02
-1.0567E-03,4.000E-02
-1.0526E-03,-4.000E-02
-1.0486E-03,-1.200E-01
-1.0445E-03,-4.000E-02
-1.0404E-03,-2.000E-01
-1.0363E-03,-2.800E-01
-1.0322E-03,-4.000E-02
-1.0282E-03,-5.200E-01
-1.0241E-03,-2.800E-01
-1.0200E-03,-3.600E-01
-1.0159E-03,-4.400E-01
-1.0118E-03,-4.400E-01
-1.0078E-03,-6.800E-01
-1.0037E-03,-8.400E-01
-9.9960E-04,-5.200E-01
-9.9552E-04,-6.800E-01
-9.9144E-04,-6.800E-01
-9.8736E-04,-7.600E-01
-9.8328E-04,-9.200E-01
-9.7920E-04,-1.320E+00
-9.7512E-04,-8.400E-01
-9.7104E-04,-7.600E-01
-9.6696E-04,-1.240E+00
-9.6288E-04,-1.000E+00
-9.5880E-04,-1.160E+00
-9.5472E-04,-1.000E+00
-9.5064E-04,-1.160E+00
-9.4656E-04,-1.240E+00
-9.4248E-04,-1.240E+00
-9.3840E-04,-1.560E+00
-9.3432E-04,-1.320E+00
-9.3024E-04,-1.480E+00
-9.2616E-04,-1.560E+00
-9.2208E-04,-1.640E+00
-9.1800E-04,-1.480E+00
-9.1392E-04,-1.560E+00
-9.0984E-04,-1.880E+00
-9.0576E-04,-1.720E+00
-9.0168E-04,-1.960E+00
-8.9760E-04,-1.720E+00
-8.9352E-04,-2.040E+00
-8.8944E-04,-1.720E+00
-8.8536E-04,-1.880E+00
-8.8128E-04,-1.880E+00
-8.7720E-04,-1.880E+00
-8.7312E-04,-2.040E+00
-8.6904E-04,-1.960E+00
-8.6496E-04,-2.280E+00
-8.6088E-04,-2.120E+00
-8.5680E-04,-2.120E+00
-8.5272E-04,-2.360E+00
-8.4864E-04,-2.360E+00
-8.4456E-04,-2.360E+00
-8.4048E-04,-2.360E+00
-8.3640E-04,-2.280E+00
-8.3232E-04,-2.520E+00
-8.2824E-04,-2.440E+00
-8.2416E-04,-2.360E+00
-8.2008E-04,-2.360E+00
-8.1600E-04,-2.360E+00
-8.1192E-04,-2.440E+00
-8.0784E-04,-2.520E+00
-8.0376E-04,-2.760E+00
-7.9968E-04,-2.680E+00
-7.9560E-04,-2.760E+00
-7.9152E-04,-2.840E+00
-7.8744E-04,-2.840E+00
-7.8336E-04,-2.760E+00
-7.7928E-04,-2.680E+00
-7.7520E-04,-3.000E+00
-7.7112E-04,-2.920E+00
-7.6704E-04,-2.920E+00
-7.6296E-04,-3.080E+00
-7.5888E-04,-3.000E+00
-7.5480E-04,-3.000E+00
-7.5072E-04,-3.160E+00
-7.4664E-04,-3.160E+00
-7.4256E-04,-3.160E+00
-7.3848E-04,-3.080E+00
-7.3440E-04,-3.240E+00
-7.3032E-04,-3.160E+00
-7.2624E-04,-3.160E+00
-7.2216E-04,-3.160E+00
-7.1808E-04,-3.320E+00
-7.1400E-04,-3.240E+00
-7.0992E-04,-3.320E+00
-7.0584E-04,-3.320E+00
-7.0176E-04,-3.480E+00
-6.9768E-04,-3.480E+00
-6.9360E-04,-3.480E+00
-6.8952E-04,-3.480E+00
-6.8544E-04,-3.400E+00
-6.8136E-04,-3.480E+00
-6.7728E-04,-3.480E+00
-6.7320E-04,-3.560E+00
-6.6912E-04,-3.560E+00
-6.6504E-04,-3.560E+00
-6.6096E-04,-3.560E+00
-6.5688E-04,-3.560E+00
-6.5280E-04,-3.560E+00
-6.4872E-04,-3.560E+00
-6.4464E-04,-3.560E+00
-6.4056E-04,-3.560E+00
-6.3648E-04,-3.560E+00
-6.3240E-04,-3.560E+00
-6.2832E-04,-3.560E+00
-6.2424E-04,-3.560E+00
-6.2016E-04,-3.560E+00
-6.1608E-04,-3.560E+00
-6.1200E-04,-3.560E+00
-6.0792E-04,-3.640E+00
-6.0384E-04,-3.640E+00
-5.9976E-04,-3.560E+00
-5.9568E-04,-3.640E+00
-5.9160E-04,-3.640E+00
-5.8752E-04,-3.640E+00
-5.8344E-04,-3.640E+00
-5.7936E-04,-3.640E+00
-5.7528E-04,-3.640E+00
-5.7120E-04,-3.560E+00
-5.6712E-04,-3.640E+00
-5.6304E-04,-3.640E+00
-5.5896E-04,-3.640E+00
-5.5488E-04,-3.640E+00
-5.5080E-04,-3.640E+00
-5.4672E-04,-3.640E+00
-5.4264E-04,-3.640E+00
-5.3856E-04,-3.640E+00
-5.3448E-04,-3.640E+00
-5.3040E-04,-3.640E+00
-5.2632E-04,-3.640E+00
-5.2224E-04,-3.640E+00
-5.1816E-04,-3.640E+00
-5.1408E-04,-3.640E+00
-5.1000E-04,-3.640E+00
-5.0592E-04,-3.640E+00
-5.0184E-04,-3.560E+00
-4.9776E-04,-3.640E+00
-4.9368E-04,-3.640E+00
-4.8960E-04,-3.560E+00
-4.8552E-04,-3.640E+00
-4.8144E-04,-3.640E+00
-4.7736E-04,-3.640E+00
-4.7328E-04,-3.640E+00
-4.6920E-04,-3.640E+00
-4.6512E-04,-3.640E+00
-4.6104E-04,-3.640E+00
-4.5696E-04,-3.640E+00
-4.5288E-04,-3.640E+00
-4.4880E-04,-3.640E+00
-4.4472E-04,-3.640E+00
-4.4064E-04,-3.640E+00
-4.3656E-04,-3.640E+00
-4.3248E-04,-3.560E+00
-4.2840E-04,-3.640E+00
-4.2432E-04,-3.640E+00
-4.2024E-04,-3.640E+00
-4.1616E-04,-3.640E+00
-4.1208E-04,-3.640E+00
-4.0800E-04,-3.560E+00
-4.0392E-04,-3.560E+00
-3.9984E-04,-3.640E+00
-3.9576E-04,-3.640E+00
-3.9168E-04,-3.640E+00
-3.8760E-04,-3.640E+00
-3.8352E-04,-3.560E+00
-3.7944E-04,-3.560E+00
-3.7536E-04,-3.560E+00
-3.7128E-04,-3.560E+00
-3.6720E-04,-3.560E+00
-3.6312E-04,-3.560E+00
-3.5904E-04,-3.560E+00
-3.5496E-04,-3.560E+00
-3.5088E-04,-3.560E+00
-3.4680E-04,-3.560E+00
-3.4272E-04,-3.480E+00
-3.3864E-04,-3.400E+00
-3.3456E-04,-3.480E+00
-3.3048E-04,-3.400E+00
-3.2640E-04,-3.320E+00
-3.2232E-04,-3.400E+00
-3.1824E-04,-3.400E+00
-3.1416E-04,-3.240E+00
-3.1008E-04,-3.240E+00
-3.0600E-04,-3.400E+00
-3.0192E-04,-3.240E+00
-2.9784E-04,-3.240E+00
-2.9376E-04,-3.320E+00
-2.8968E-04,-3.160E+00
-2.8560E-04,-3.080E+00
-2.8152E-04,-3.000E+00
-2.7744E-04,-3.000E+00
-2.7336E-04,-3.160E+00
-2.6928E-04,-3.000E+00
-2.6520E-04,-2.760E+00
-2.6112E-04,-3.000E+00
-2.5704E-04,-2.840E+00
-2.5296E-04,-2.840E+00
-2.4888E-04,-2.680E+00
-2.4480E-04,-2.680E+00
-2.4072E-04,-2.760E+00
-2.3664E-04,-2.760E+00
-2.3256E-04,-2.680E+00
-2.2848E-04,-2.680E+00
-2.2440E-04,-2.600E+00
-2.2032E-04,-2.680E+00
-2.1624E-04,-2.600E+00
-2.1216E-04,-2.600E+00
-2.0808E-04,-2.440E+00
-2.0400E-04,-2.520E+00
-1.9992E-04,-2.520E+00
-1.9584E-04,-2.200E+00
-1.9176E-04,-2.280E+00
-1.8768E-04,-2.440E+00
-1.8360E-04,-2.280E+00
-1.7952E-04,-2.280E+00
-1.7544E-04,-2.120E+00
-1.7136E-04,-1.960E+00
-1.6728E-04,-1.960E+00
-1.6320E-04,-1.720E+00
-1.5912E-04,-1.960E+00
-1.5504E-04,-1.800E+00
-1.5096E-04,-1.800E+00
-1.4688E-04,-1.960E+00
-1.4280E-04,-1.880E+00
-1.3872E-04,-2.040E+00
-1.3464E-04,-1.880E+00
-1.3056E-04,-1.720E+00
-1.2648E-04,-1.480E+00
-1.2240E-04,-1.640E+00
-1.1832E-04,-1.720E+00
-1.1424E-04,-1.560E+00
-1.1016E-04,-1.480E+00
-1.0608E-04,-1.560E+00
-1.0200E-04,-1.320E+00
-9.7919E-05,-1.320E+00
-9.3839E-05,-1.400E+00
-8.9759E-05,-1.160E+00
-8.5679E-05,-1.560E+00
-8.1599E-05,-1.240E+00
-7.7519E-05,-1.560E+00
-7.3439E-05,-1.240E+00
-6.9359E-05,-1.320E+00
-6.5279E-05,-8.400E-01
-6.1199E-05,-1.240E+00
-5.7119E-05,-1.400E+00
-5.3039E-05,-1.160E+00
-4.8959E-05,-1.000E+00
-4.4879E-05,-9.200E-01
-4.0799E-05,-1.000E+00
-3.6719E-05,-7.600E-01
-3.2639E-05,-7.600E-01
-2.8559E-05,-5.200E-01
-2.4479E-05,-7.600E-01
-2.0399E-05,-7.600E-01
-1.6319E-05,-5.200E-01
-1.2239E-05,-6.000E-01
-8.1585E-06,-2.800E-01
-4.0785E-06,-2.800E-01
1.4888E-09,4.000E-02
4.0815E-06,-1.200E-01
8.1615E-06,-4.000E-02
1.2241E-05,-2.800E-01
1.6321E-05,-2.000E-01
2.0401E-05,2.800E-01
2.4481E-05,-2.000E-01
2.8561E-05,-2.000E-01
3.2641E-05,-2.000E-01
3.6721E-05,3.600E-01
4.0801E-05,4.000E-02
4.4881E-05,6.000E-01
4.8961E-05,4.000E-02
5.3041E-05,4.400E-01
5.7121E-05,3.600E-01
6.1201E-05,1.200E-01
6.5281E-05,2.800E-01
6.9361E-05,7.600E-01
7.3442E-05,3.600E-01
7.7522E-05,2.000E-01
8.1602E-05,6.800E-01
8.5682E-05,6.000E-01
8.9762E-05,1.160E+00
9.3842E-05,6.800E-01
9.7922E-05,5.200E-01
1.0200E-04,7.600E-01
1.0608E-04,1.080E+00
1.1016E-04,1.160E+00
1.1424E-04,9.200E-01
1.1832E-04,7.600E-01
1.2240E-04,1.080E+00
1.2648E-04,1.160E+00
1.3056E-04,1.240E+00
1.3464E-04,8.400E-01
1.3872E-04,1.480E+00
1.4280E-04,1.240E+00
1.4688E-04,1.320E+00
1.5096E-04,1.240E+00
1.5504E-04,1.000E+00
1.5912E-04,1.160E+00
1.6320E-04,1.320E+00
1.6728E-04,1.800E+00
1.7136E-04,1.560E+00
1.7544E-04,1.560E+00
1.7952E-04,1.640E+00
1.8360E-04,1.880E+00
1.8768E-04,1.720E+00
1.9176E-04,1.800E+00
1.9584E-04,1.640E+00
1.9992E-04,1.640E+00
2.0400E-04,1.800E+00
2.0808E-04,1.880E+00
2.1216E-04,1.720E+00
2.1624E-04,1.960E+00
2.2032E-04,2.040E+00
2.2440E-04,1.960E+00
2.2848E-04,2.120E+00
2.3256E-04,2.120E+00
2.3664E-04,2.040E+00
2.4072E-04,2.120E+00
2.4480E-04,2.520E+00
2.4888E-04,2.280E+00
2.5296E-04,2.040E+00
2.5704E-04,2.360E+00
2.6112E-04,2.280E+00
2.6520E-04,2.360E+00
2.6928E-04,2.200E+00
2.7336E-04,2.760E+00
2.7744E-04,2.520E+00
2.8152E-04,2.600E+00
2.8560E-04,2.520E+00
2.8968E-04,2.440E+00
2.9376E-04,2.680E+00
2.9784E-04,2.760E+00
3.0192E-04,2.760E+00
3.0600E-04,2.600E+00
3.1008E-04,2.520E+00
3.1416E-04,2.520E+00
3.1824E-04,2.760E+00
3.2232E-04,2.520E+00
3.2640E-04,2.520E+00
3.3048E-04,3.000E+00
3.3456E-04,2.680E+00
3.3864E-04,3.080E+00
3.4272E-04,3.000E+00
3.4680E-04,3.000E+00
3.5088E-04,3.080E+00
3.5496E-04,3.000E+00
3.5904E-04,3.080E+00
3.6312E-04,3.080E+00
3.6720E-04,3.000E+00
3.7128E-04,3.160E+00
3.7536E-04,3.080E+00
3.7944E-04,3.080E+00
3.8352E-04,3.080E+00
3.8760E-04,3.080E+00
3.9168E-04,3.160E+00
3.9576E-04,3.080E+00
3.9984E-04,3.160E+00
4.0392E-04,3.080E+00
4.0800E-04,3.160E+00
4.1208E-04,3.160E+00
4.1616E-04,3.160E+00
4.2024E-04,3.320E+00
4.2432E-04,3.240E+00
4.2840E-04,3.240E+00
4.3248E-04,3.240E+00
4.3656E-04,3.240E+00
4.4064E-04,3.240E+00
4.4472E-04,3.320E+00
4.4880E-04,3.320E+00
4.5288E-04,3.400E+00
4.5696E-04,3.400E+00
4.6104E-04,3.400E+00
4.6512E-04,3.400E+00
4.6920E-04,3.400E+00
4.7328E-04,3.400E+00
4.7736E-04,3.400E+00
4.8144E-04,3.400E+00
4.8552E-04,3.480E+00
4.8960E-04,3.400E+00
4.9368E-04,3.480E+00
4.9776E-04,3.480E+00
5.0184E-04,3.480E+00
5.0592E-04,3.480E+00
5.1000E-04,3.480E+00
5.1408E-04,3.480E+00
5.1816E-04,3.480E+00
5.2224E-04,3.400E+00
5.2632E-04,3.480E+00
5.3040E-04,3.480E+00
5.3448E-04,3.480E+00
5.3856E-04,3.480E+00
5.4264E-04,3.400E+00
5.4672E-04,3.480E+00
5.5080E-04,3.480E+00
5.5488E-04,3.480E+00
5.5896E-04,3.480E+00
5.6304E-04,3.480E+00
5.6712E-04,3.480E+00
5.7120E-04,3.480E+00
5.7528E-04,3.480E+00
5.7936E-04,3.480E+00
5.8344E-04,3.480E+00
5.8752E-04,3.480E+00
5.9160E-04,3.480E+00
5.9568E-04,3.480E+00
5.9976E-04,3.480E+00
6.0384E-04,3.400E+00
6.0792E-04,3.400E+00
6.1200E-04,3.480E+00
6.1608E-04,3.480E+00
6.2016E-04,3.480E+00
6.2424E-04,3.480E+00
6.2832E-04,3.480E+00
6.3240E-04,3.480E+00
6.3648E-04,3.400E+00
6.4056E-04,3.400E+00
6.4464E-04,3.400E+00
6.4872E-04,3.400E+00
6.5280E-04,3.400E+00
6.5688E-04,3.400E+00
6.6096E-04,3.320E+00
6.6504E-04,3.400E+00
6.6912E-04,3.400E+00
6.7320E-04,3.320E+00
6.7728E-04,3.320E+00
6.8136E-04,3.400E+00
6.8544E-04,3.320E+00
6.8952E-04,3.240E+00
6.9360E-04,3.240E+00
6.9768E-04,3.240E+00
7.0176E-04,3.080E+00
7.0584E-04,3.160E+00
7.0992E-04,3.080E+00
7.1400E-04,3.080E+00
7.1808E-04,3.160E+00
7.2216E-04,2.920E+00
7.2624E-04,3.080E+00
7.3032E-04,3.080E+00
7.3440E-04,3.000E+00
7.3848E-04,3.080E+00
7.4256E-04,3.080E+00
7.4664E-04,3.000E+00
7.5072E-04,2.840E+00
7.5480E-04,3.080E+00
7.5888E-04,3.080E+00
7.6296E-04,3.000E+00
7.6704E-04,2.760E+00
7.7112E-04,3.000E+00
7.7520E-04,2.840E+00
7.7928E-04,2.680E+00
7.8336E-04,3.000E+00
7.8744E-04,2.360E+00
7.9152E-04,2.280E+00
7.9560E-04,2.440E+00
7.9968E-04,2.440E+00
8.0376E-04,2.280E+00
8.0784E-04,2.840E+00
8.1192E-04,2.520E+00
8.1600E-04,2.680E+00
8.2008E-04,2.120E+00
8.2416E-04,2.600E+00
8.2824E-04,2.440E+00
8.3232E-04,2.920E+00
8.3640E-04,2.280E+00
8.4048E-04,2.440E+00
8.4456E-04,2.280E+00
8.4864E-04,2.280E+00
8.5272E-04,2.360E+00
8.5680E-04,2.360E+00
8.6088E-04,2.040E+00
8.6496E-04,2.200E+00
8.6904E-04,1.960E+00
8.7312E-04,2.040E+00
8.7720E-04,2.040E+00
8.8128E-04,1.800E+00
8.8536E-04,1.800E+00
8.8944E-04,2.120E+00
8.9352E-04,1.640E+00
8.9760E-04,1.640E+00
9.0168E-04,1.400E+00
9.0576E-04,1.960E+00
9.0984E-04,1.720E+00
9.1392E-04,1.640E+00
9.1800E-04,1.880E+00
9.2208E-04,1.560E+00
9.2616E-04,1.240E+00
9.3024E-04,1.560E+00
9.3432E-04,1.400E+00
9.3840E-04,1.480E+00
9.4248E-04,1.320E+00
9.4656E-04,1.000E+00
9.5064E-04,1.080E+00
9.5472E-04,1.240E+00
9.5880E-04,1.240E+00
9.6288E-04,1.240E+00
9.6696E-04,1.080E+00
9.7104E-04,8.400E-01
9.7512E-04,8.400E-01
9.7920E-04,1.160E+00
9.8328E-04,8.400E-01
9.8736E-04,9.200E-01
9.9144E-04,1.000E+00
9.9552E-04,1.080E+00
9.9960E-04,1.080E+00
1.0037E-03,4.400E-01
1.0078E-03,8.400E-01
1.0118E-03,5.200E-01
1.0159E-03,2.000E-01
1.0200E-03,4.400E-01
1.0241E-03,3.600E-01
1.0282E-03,3.600E-01
1.0322E-03,4.400E-01
1.0363E-03,1.200E-01
1.0404E-03,4.000E-02
1.0445E-03,2.000E-01
1.0486E-03,2.800E-01
1.0526E-03,1.200E-01
1.0567E-03,2.000E-01
1.0608E-03,4.000E-02
1.0649E-03,1.200E-01
1.0690E-03,-1.200E-01
1.0730E-03,4.000E-02
1.0771E-03,-4.000E-02
1.0812E-03,-4.400E-01
1.0853E-03,-2.000E-01
1.0894E-03,-1.200E-01
1.0934E-03,-2.000E-01
1.0975E-03,-4.400E-01
1.1016E-03,-2.800E-01
1.1057E-03,-2.800E-01
1.1098E-03,-2.800E-01
1.1138E-03,-4.400E-01
1.1179E-03,-5.200E-01
1.1220E-03,-6.800E-01
1.1261E-03,-7.600E-01
1.1302E-03,-1.080E+00
1.1342E-03,-5.200E-01
1.1383E-03,-1.080E+00
1.1424E-03,-9.200E-01
1.1465E-03,-1.000E+00
1.1506E-03,-1.000E+00
1.1546E-03,-7.600E-01
1.1587E-03,-1.000E+00
1.1628E-03,-1.000E+00
1.1669E-03,-9.200E-01
1.1710E-03,-1.160E+00
1.1750E-03,-1.240E+00
1.1791E-03,-1.320E+00
1.1832E-03,-1.480E+00
1.1873E-03,-1.400E+00
1.1914E-03,-1.160E+00
1.1954E-03,-1.480E+00
1.1995E-03,-1.480E+00
1.2036E-03,-1.400E+00
1.2077E-03,-1.640E+00
1.2118E-03,-1.560E+00
1.2158E-03,-1.800E+00
1.2199E-03,-1.640E+00
1.2240E-03,-1.720E+00
1.2281E-03,-1.640E+00
1.2322E-03,-1.960E+00
1.2362E-03,-1.880E+00
1.2403E-03,-1.560E+00
1.2444E-03,-1.960E+00
1.2485E-03,-1.800E+00
1.2526E-03,-2.280E+00
1.2566E-03,-2.120E+00
1.2607E-03,-2.040E+00
1.2648E-03,-2.280E+00
1.2689E-03,-2.200E+00
1.2730E-03,-2.040E+00
1.2770E-03,-2.120E+00
1.2811E-03,-2.280E+00
1.2852E-03,-2.520E+00
1.2893E-03,-2.440E+00
1.2934E-03,-2.360E+00
1.2974E-03,-2.280E+00
1.3015E-03,-2.520E+00
1.3056E-03,-2.520E+00
1.3097E-03,-2.520E+00
1.3138E-03,-2.520E+00
1.3178E-03,-2.840E+00
1.3219E-03,-2.600E+00
1.3260E-03,-2.520E+00
1.3301E-03,-2.600E+00
1.3342E-03,-2.840E+00
1.3382E-03,-3.000E+00
1.3423E-03,-2.840E+00
1.3464E-03,-2.760E+00
1.3505E-03,-2.840E+00
1.3546E-03,-3.000E+00
1.3586E-03,-2.840E+00
1.3627E-03,-2.920E+00
1.3668E-03,-2.840E+00
1.3709E-03,-2.840E+00
1.3750E-03,-3.000E+00
1.3790E-03,-3.080E+00
1.3831E-03,-3.080E+00
1.3872E-03,-3.000E+00
1.3913E-03,-3.320E+00
1.3954E-03,-3.000E+00
1.3994E-03,-3.160E+00
1.4035E-03,-3.080E+00
1.4076E-03,-3.240E+00
1.4117E-03,-3.400E+00
1.4158E-03,-3.320E+00
1.4198E-03,-3.400E+00
1.4239E-03,-3.400E+00
1.4280E-03,-3.480E+00
1.4321E-03,-3.400E+00
1.4362E-03,-3.480E+00
1.4402E-03,-3.480E+00
1.4443E-03,-3.480E+00
1.4484E-03,-3.480E+00
1.4525E-03,-3.480E+00
1.4566E-03,-3.560E+00
1.4606E-03,-3.560E+00
1.4647E-03,-3.560E+00
1.4688E-03,-3.560E+00
1.4729E-03,-3.560E+00
1.4770E-03,-3.560E+00
1.4810E-03,-3.560E+00
1.4851E-03,-3.560E+00
1.4892E-03,-3.560E+00
1.4933E-03,-3.560E+00
1.4974E-03,-3.560E+00
1.5014E-03,-3.640E+00
1.5055E-03,-3.560E+00
1.5096E-03,-3.560E+00
1.5137E-03,-3.640E+00
1.5178E-03,-3.640E+00
1.5218E-03,-3.640E+00
1.5259E-03,-3.640E+00
1.5300E-03,-3.560E+00
1.5341E-03,-3.640E+00
1.5382E-03,-3.640E+00
1.5422E-03,-3.640E+00
1.5463E-03,-3.560E+00
1.5504E-03,-3.640E+00
1.5545E-03,-3.560E+00
1.5586E-03,-3.560E+00
1.5626E-03,-3.640E+00
1.5667E-03,-3.640E+00
1.5708E-03,-3.640E+00
1.5749E-03,-3.640E+00
1.5790E-03,-3.640E+00
1.5830E-03,-3.640E+00
1.5871E-03,-3.640E+00
1.5912E-03,-3.640E+00
1.5953E-03,-3.640E+00
1.5994E-03,-3.640E+00
1.6034E-03,-3.640E+00
1.6075E-03,-3.640E+00
1.6116E-03,-3.560E+00
1.6157E-03,-3.640E+00
1.6198E-03,-3.640E+00
1.6238E-03,-3.640E+00
1.6279E-03,-3.560E+00
1.6320E-03,-3.640E+00
1.6361E-03,-3.640E+00
1.6402E-03,-3.640E+00
1.6442E-03,-3.640E+00
1.6483E-03,-3.560E+00
1.6524E-03,-3.640E+00
1.6565E-03,-3.640E+00
1.6606E-03,-3.640E+00
1.6646E-03,-3.640E+00
1.6687E-03,-3.640E+00
1.6728E-03,-3.560E+00
1.6769E-03,-3.560E+00
1.6810E-03,-3.640E+00
1.6850E-03,-3.640E+00
1.6891E-03,-3.560E+00
1.6932E-03,-3.640E+00
1.6973E-03,-3.560E+00
1.7014E-03,-3.640E+00
1.7054E-03,-3.640E+00
1.7095E-03,-3.560E+00
1.7136E-03,-3.560E+00
1.7177E-03,-3.640E+00
1.7218E-03,-3.640E+00
1.7258E-03,-3.560E+00
1.7299E-03,-3.640E+00
1.7340E-03,-3.560E+00
1.7381E-03,-3.560E+00
1.7422E-03,-3.640E+00
1.7462E-03,-3.560E+00
1.7503E-03,-3.640E+00
1.7544E-03,-3.640E+00
1.7585E-03,-3.560E+00
1.7626E-03,-3.640E+00
1.7666E-03,-3.560E+00
1.7707E-03,-3.560E+00
1.7748E-03,-3.560E+00
1.7789E-03,-3.560E+00
1.7830E-03,-3.480E+00
1.7870E-03,-3.480E+00
1.7911E-03,-3.480E+00
1.7952E-03,-3.400E+00
1.7993E-03,-3.320E+00
1.8034E-03,-3.320E+00
1.8074E-03,-3.480E+00
1.8115E-03,-3.240E+00
1.8156E-03,-3.160E+00
1.8197E-03,-3.160E+00
1.8238E-03,-3.160E+00
1.8278E-03,-3.320E+00
1.8319E-03,-3.000E+00
1.8360E-03,-3.160E+00
1.8401E-03,-3.160E+00
1.8442E-03,-3.160E+00
1.8482E-03,-2.920E+00
1.8523E-03,-2.840E+00
1.8564E-03,-2.840E+00
1.8605E-03,-3.080E+00
1.8646E-03,-2.840E+00
1.8686E-03,-2.920E+00
1.8727E-03,-2.920E+00
1.8768E-03,-2.840E+00
1.8809E-03,-2.840E+00
1.8850E-03,-2.760E+00
1.8890E-03,-2.920E+00
1.8931E-03,-2.840E+00
1.8972E-03,-2.680E+00
1.9013E-03,-2.440E+00
1.9054E-03,-2.680E+00
